evidence_source_id,pmid,doi,title,pubYear,journalTitle,query_ids,screen_decision,screen_reason,screener,screen_date,notes
EPMC-0412,37410078,10.7554/elife.83107,The evolutionary mechanism of non-carbapenemase carbapenem-resistant phenotypes in &lt;i&gt;Klebsiella&lt;/i&gt; spp.,2023,,Q3_amr_core,pending,,,,
EPMC-0413,36617463,10.1093/bib/bbac529,The hitchhikers' guide to RNA sequencing and functional analysis.,2023,,Q3_amr_core,pending,,,,
EPMC-0414,37823611,10.1093/nar/gkad821,The landscape of human SVA retrotransposons.,2023,,Q3_amr_core,pending,,,,
EPMC-0415,38012349,10.1038/s41746-023-00941-5,"The past, current, and future of neonatal intensive care units with artificial intelligence: a systematic review.",2023,,Q2_block_holdout_focus,pending,,,,
EPMC-0416,37216766,10.1093/infdis/jiad170,Time Required for Nanopore Whole-Genome Sequencing of Neisseria gonorrhoeae for Identification of Phylogenetic Relationships.,2023,,Q3_amr_core,pending,,,,
EPMC-0417,37527248,10.1371/journal.pbio.3002225,Towards a post-pandemic future for global pathogen genome sequencing.,2023,,Q3_amr_core,pending,,,,
EPMC-0418,37927440,10.1016/j.lanepe.2023.100737,"Treatment of bacterial sexually transmitted infections in Europe: gonorrhoea, <i>Mycoplasma genitalium</i>, and syphilis.",2023,,Q3_amr_core,pending,,,,
EPMC-0419,37237798,10.3390/antibiotics12050896,Understanding Antimicrobial Resistance Using Genome-Scale Metabolic Modeling.,2023,,Q3_amr_core,pending,,,,
EPMC-0420,36920617,10.1007/s11356-023-26220-0,Unlocking the microbial studies through computational approaches: how far have we reached?,2023,,Q3_amr_core,pending,,,,
EPMC-0421,36978319,10.3390/antibiotics12030452,Using Machine Learning to Predict Antimicrobial Resistance-A Literature Review.,2023,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0422,,,Using Machine Learning to Predict Genes Underlying Differentiation of Multipartite and Unipartite Traits in Bacteria,2023,,Q3_amr_core,pending,,,,
EPMC-0423,36748573,10.1099/mgen.0.000925,Using a combination of short- and long-read sequencing to investigate the diversity in plasmid- and chromosomally encoded extended-spectrum beta-lactamases (ESBLs) in clinical <i>Shigella</i> and <i>Salmonella</i> isolates in Belgium.,2023,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0424,36747286,10.1186/s13567-023-01141-5,Using random forest to predict antimicrobial minimum inhibitory concentrations of nontyphoidal Salmonella in Taiwan.,2023,,Q3_amr_core,pending,,,,
EPMC-0425,37080758,10.1093/bib/bbad131,Using traditional machine learning and deep learning methods for on- and off-target prediction in CRISPR/Cas9: a review.,2023,,Q2_block_holdout_focus,pending,,,,
EPMC-0426,36533931,10.1128/aac.01072-22,Validation and Application of Long-Read Whole-Genome Sequencing for Antimicrobial Resistance Gene Detection and Antimicrobial Susceptibility Testing.,2023,,Q3_amr_core,pending,,,,
EPMC-0427,37982596,10.1128/cmr.00148-22,Virulence attributes of successful methicillin-resistant <i>Staphylococcus aureus</i> lineages.,2023,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0428,37573394,10.1186/s12967-023-04411-0,Weighted gene coexpression network analysis and machine learning reveal oncogenome associated microbiome plays an important role in tumor immunity and prognosis in pan-cancer.,2023,,Q2_block_holdout_focus,pending,,,,
EPMC-0429,37889739,10.3390/ani13111804,When Everything Becomes Bigger: Big Data for Big Poultry Production.,2023,,Q3_amr_core,pending,,,,
EPMC-0430,36857587,10.1093/bioinformatics/btad109,bvnGPS: a generalizable diagnostic model for acute bacterial and viral infection using integrative host transcriptomics and pretrained neural networks.,2023,,Q3_amr_core,pending,,,,
EPMC-0431,39597542,10.3390/microorganisms12112153,"""CLADE-FINDER"": <i>Candida auris</i> Lineage Analysis Determination by Fourier Transform Infrared Spectroscopy and Artificial Neural Networks.",2024,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-0432,40678421,10.3138/jammi.9.s1.abst,2024 Annual Conference Conférence Annuelle.,2024,,Q3_amr_core,pending,,,,
EPMC-0433,39263320,10.1016/j.onehlt.2024.100880,<i>Klebsiella pneumoniae</i> species complex: From wastewater to the environment.,2024,,Q3_amr_core,pending,,,,
EPMC-0434,38736437,10.2147/idr.s452295,"A Food Poisoning Caused by <i>Salmonella Enterica</i> (<i>S. Enteritidis</i>) ST11 Carrying Multi-Antimicrobial Resistance Genes in 2019, China.",2024,,Q3_amr_core,pending,,,,
EPMC-0435,38672426,10.3390/biom14040409,A Review for Artificial Intelligence Based Protein Subcellular Localization.,2024,,Q2_block_holdout_focus,pending,,,,
EPMC-0436,38419630,10.3389/fmicb.2024.1343572,"A comprehensive overview of microbiome data in the light of machine learning applications: categorization, accessibility, and future directions.",2024,,Q3_amr_core,pending,,,,
EPMC-0437,39735631,10.1016/j.heliyon.2024.e40892,"A comprehensive review on probiotics and their use in aquaculture: Biological control, efficacy, and safety through the genomics and wet methods.",2024,,Q3_amr_core,pending,,,,
EPMC-0438,38901146,10.1016/j.ebiom.2024.105204,A computational framework to improve cross-platform implementation of transcriptomics signatures.,2024,,Q3_amr_core,pending,,,,
EPMC-0439,39471413,10.1093/bib/bbae557,A consensus-based classification workflow to determine genetically inferred ancestry from comprehensive genomic profiling of patients with solid tumors.,2024,,Q3_amr_core,pending,,,,
EPMC-0440,38972904,10.1038/s41392-024-01895-0,A deep learning-driven discovery of berberine derivatives as novel antibacterial against multidrug-resistant Helicobacter pylori.,2024,,Q2_block_holdout_focus,pending,,,,
EPMC-0441,39119181,10.3389/fbinf.2024.1425419,A hybrid approach for predicting transcription factors.,2024,,Q2_block_holdout_focus,pending,,,,
EPMC-0442,39241084,10.1371/journal.pone.0306101,A machine-learning based model for automated recommendation of individualized treatment of rifampicin-resistant tuberculosis.,2024,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0443,38721585,10.1016/j.csbj.2024.04.058,A mini-review on perturbation modelling across single-cell omic modalities.,2024,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0444,39516479,10.1038/s41597-024-04068-4,A multi-species benchmark for training and validating mass spectrometry proteomics machine learning models.,2024,,Q2_block_holdout_focus,pending,,,,
EPMC-0445,39138557,10.1186/s12864-024-10692-6,A novel hierarchical network-based approach to unveil the complexity of functional microbial genome.,2024,,Q3_amr_core,pending,,,,
EPMC-0446,38974320,10.3389/fmolb.2024.1395450,A pangenome analysis of ESKAPE bacteriophages: the underrepresentation may impact machine learning models.,2024,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-0447,38504888,10.3389/fpls.2024.1292054,A review of artificial intelligence-assisted omics techniques in plant defense: current trends and future directions.,2024,,Q2_block_holdout_focus,pending,,,,
EPMC-0448,38840832,10.1016/j.csbj.2024.05.025,A survey of k-mer methods and applications in bioinformatics.,2024,,Q3_amr_core,pending,,,,
EPMC-0449,38879641,10.1038/s41467-024-49444-1,A versatile automated pipeline for quantifying virus infectivity by label-free light microscopy and artificial intelligence.,2024,,Q2_block_holdout_focus,pending,,,,
EPMC-0450,37752080,10.1097/shk.0000000000002227,ADVANCING THE UNDERSTANDING OF CLINICAL SEPSIS USING GENE EXPRESSION-DRIVEN MACHINE LEARNING TO IMPROVE PATIENT OUTCOMES.,2024,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0451,39432417,10.1099/mgen.0.001308,AMRColab - a user-friendly antimicrobial resistance detection and visualization tool.,2024,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-0452,38725076,10.1186/s40168-024-01805-0,ARGNet: using deep neural networks for robust identification and classification of antibiotic resistance genes from sequences.,2024,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0453,,,Abstracts from the 57th European Society of Human Genetics (ESHG) Conference: Oral Presentations,2024,,Q3_amr_core,pending,,,,
EPMC-0454,,,"Abstracts of the papers presented in the international conference of Indian Virological Society, VIROCON 2023 on “Advancements in global virus research towards one health” held during 01–03 December, 2023 at ICAR-National Research Centre for Banana, Tiruchirappalli, Tamil Nadu, India",2024,,Q3_amr_core,pending,,,,
EPMC-0455,39363369,10.1186/s40168-024-01916-8,Adaptation to space conditions of novel bacterial species isolated from the International Space Station revealed by functional gene annotations and comparative genome analysis.,2024,,Q3_amr_core,pending,,,,
EPMC-0456,38792714,10.3390/microorganisms12050884,Addressing Sexually Transmitted Infections Due to <i>Neisseria gonorrhoeae</i> in the Present and Future.,2024,,Q3_amr_core,pending,,,,
EPMC-0457,38799770,10.1155/2024/6612162,Advancements in Predictive Microbiology: Integrating New Technologies for Efficient Food Safety Models.,2024,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-0458,39831120,10.3389/fmicb.2024.1509117,Advances in multi-omics integrated analysis methods based on the gut microbiome and their applications.,2024,,Q2_block_holdout_focus,pending,,,,
EPMC-0459,38912779,10.1039/d4np00009a,"Advances, opportunities, and challenges in methods for interrogating the structure activity relationships of natural products.",2024,,Q3_amr_core,pending,,,,
EPMC-0460,38490991,10.1038/s41467-024-46486-3,Advancing the scale of synthetic biology via cross-species transfer of cellular functions enabled by iModulon engraftment.,2024,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0461,39589438,10.1093/gigascience/giae086,AltaiR: a C toolkit for alignment-free and temporal analysis of multi-FASTA data.,2024,,Q3_amr_core,pending,,,,
EPMC-0462,39278950,10.1038/s41467-024-51864-y,An expanded database and analytical toolkit for identifying bacterial virulence factors and their associations with chronic diseases.,2024,,Q3_amr_core,pending,,,,
EPMC-0463,38560471,10.7717/peerj.17194,"Antibiotic susceptibility and resistance genes profiles of <i>Vagococcus salmoninarum</i> in a rainbow trout (<i>Oncorhyncus mykiss</i>, Walbaum) farm.",2024,,Q3_amr_core,pending,,,,
EPMC-0464,39095599,10.1038/s41591-024-03183-4,Antifungal heteroresistance causes prophylaxis failure and facilitates breakthrough Candida parapsilosis infections.,2024,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-0465,38084949,10.1128/jcm.00981-23,"Antimicrobial resistance in multistate outbreaks of nontyphoidal <i>Salmonella</i> infections linked to animal contact-United States, 2015-2018.",2024,,Q3_amr_core,pending,,,,
EPMC-0466,39417073,10.3389/fmicb.2024.1474078,Application of machine learning based genome sequence analysis in pathogen identification.,2024,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-0467,38962772,10.3389/fpubh.2024.1410672,Applications and advances in molecular diagnostics: revolutionizing non-tuberculous mycobacteria species and subspecies identification.,2024,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-0468,39728955,10.3390/vetsci11120616,Applications of Next-Generation Sequencing Technologies and Statistical Tools in Identifying Pathways and Biomarkers for Heat Tolerance in Livestock.,2024,,Q2_block_holdout_focus,pending,,,,
EPMC-0469,38472999,10.3390/diagnostics14050528,Artificial Intelligence in the Diagnosis of Colorectal Cancer: A Literature Review.,2024,,Q3_amr_core,pending,,,,
EPMC-0470,39381621,10.3389/frai.2024.1424012,Artificial intelligence and machine learning applications for cultured meat.,2024,,Q2_block_holdout_focus,pending,,,,
EPMC-0471,39247718,10.1177/17562848241272001,Artificial intelligence and machine learning technologies in ulcerative colitis.,2024,,Q2_block_holdout_focus,pending,,,,
EPMC-0472,39802452,10.1515/jtim-2024-0035,Artificial intelligence for disease X: Progress and challenges.,2024,,Q2_block_holdout_focus,pending,,,,
EPMC-0473,40979393,10.3389/fdsfr.2024.1356405,Artificial intelligence for optimizing benefits and minimizing risks of pharmacological therapies: challenges and opportunities.,2024,,Q3_amr_core,pending,,,,
EPMC-0474,39763611,10.3389/fonc.2024.1486310,"Artificial intelligence in lung cancer: current applications, future perspectives, and challenges.",2024,,Q2_block_holdout_focus,pending,,,,
EPMC-0475,39554812,10.3389/fcimb.2024.1482186,"Artificial intelligence in predicting pathogenic microorganisms' antimicrobial resistance: challenges, progress, and prospects.",2024,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0476,39070267,10.3389/fmicb.2024.1437602,Artificial intelligence tools for the identification of antibiotic resistance genes.,2024,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0477,39364593,10.1111/1751-7915.70014,Artificial intelligence-based prediction of pathogen emergence and evolution in the world of synthetic biology.,2024,,Q3_amr_core,pending,,,,
EPMC-0478,,10.1101/2024.01.31.578169,Assessing computational predictions of antimicrobial resistance phenotypes from microbial genomes,2024,,Q2_block_holdout_focus,pending,,,,
EPMC-0479,38706320,10.1093/bib/bbae206,Assessing computational predictions of antimicrobial resistance phenotypes from microbial genomes.,2024,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0480,39567044,10.1016/j.jacc.2024.06.052,"Associations of Self-Reported Race, Social Determinants of Health, and Polygenic Risk With Coronary Heart Disease.",2024,,Q3_amr_core,pending,,,,
EPMC-0481,38940518,10.1128/msystems.00497-24,Augmenting bacterial similarity measures using a graph-based genome representation.,2024,,Q3_amr_core,pending,,,,
EPMC-0482,39286062,10.1109/access.2024.3427410,Bayesian Calibration to Address the Challenge of Antimicrobial Resistance: A Review.,2024,,Q3_amr_core,pending,,,,
EPMC-0483,39388235,10.7554/elife.98300,Benchmarking reveals superiority of deep learning variant callers on bacterial nanopore sequence data.,2024,,Q3_amr_core,pending,,,,
EPMC-0484,39742298,10.1002/imt2.244,Bioprospecting of culturable marine biofilm bacteria for novel antimicrobial peptides.,2024,,Q3_amr_core,pending,,,,
EPMC-0485,38085058,10.1128/msystems.00943-23,"Blanket antimicrobial resistance gene database with structural information, BOARDS, provides insights on historical landscape of resistance prevalence and effects of mutations in enzyme structure.",2024,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0486,39597638,10.3390/microorganisms12112249,Bridging Classical Methodologies in <i>Salmonella</i> Investigation with Modern Technologies: A Comprehensive Review.,2024,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-0487,39508585,10.1128/spectrum.00104-24,"CRISPR spacers acquired from plasmids primarily target backbone genes, making them valuable for predicting potential hosts and host range.",2024,,Q3_amr_core,pending,,,,
EPMC-0488,39619730,10.2147/idr.s494327,"CRISPR-Cas Systems in the Fight Against Antimicrobial Resistance: Current Status, Potentials, and Future Directions.",2024,,Q3_amr_core,pending,,,,
EPMC-0489,38809084,10.1128/mmbr.00170-22,CRISPRi functional genomics in bacteria and its application to medical and industrial research.,2024,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0490,39684372,10.3390/ijms252312660,Characterization and Safety Evaluation of Autoclaved Gut Commensal <i>Parabacteroides goldsteinii</i> RV-01.,2024,,Q3_amr_core,pending,,,,
EPMC-0491,38253824,10.1038/s42003-024-05816-3,Characterization of phyllosphere endophytic lactic acid bacteria reveals a potential novel route to enhance silage fermentation quality.,2024,,Q3_amr_core,pending,,,,
EPMC-0492,,,Characterization of the prevalence of Salmonella in different retail chicken supply modes using genome-wide and machine-learning analyses,2024,,Q3_amr_core,pending,,,,
EPMC-0493,39059904,10.1016/j.foodres.2024.114654,Characterization of the prevalence of Salmonella in different retail chicken supply modes using genome-wide and machine-learning analyses.,2024,,Q3_amr_core,pending,,,,
EPMC-0494,38439962,10.1016/j.isci.2024.109257,Classification of <i>Neisseria meningitidis</i> genomes with a bag-of-words approach and machine learning.,2024,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
